Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear,year,budget,Net_revenue
3237559,/m/090fjm,The Texas Chainsaw Massacre: The Beginning,2006-10-06,51764406.0,90.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Slasher', 'Teen', 'Road-Horror']",2006,2006,16000000.0,35764406.0
15103329,/m/03hhhx_,Over Her Dead Body,2008-02-01,21458111.0,94.0,['English Language'],['United States of America'],"['Romantic comedy', 'Heavenly Comedy', 'Fantasy', 'Comedy', 'Romance Film', 'Fantasy Comedy']",2008,2008,10000000.0,11458111.0
168929,/m/016mhd,Billy Elliot,2000-10-03,,110.0,['English Language'],"['France', 'England', 'United Kingdom']","['LGBT', 'Dance', 'Indie', 'Family Drama', 'Comedy-drama', 'Childhood Drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama']",2000,2000,5000000.0,
16936786,/m/0412p80,She's Out Of My League,2010-03-11,49219151.0,104.0,"['Ukrainian Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2010,2010,20000000.0,29219151.0
1335380,/m/04tng0,Exodus,1960-12-15,,212.0,['English Language'],['United States of America'],"['War film', 'Epic', 'Action/Adventure', 'Period piece', 'Drama', 'Film adaptation', 'Action', 'Political drama']",1960,1960,4000000.0,
3768444,/m/09z_0w,Mercenary for Justice,2006-04-25,,91.0,['English Language'],"['United States of America', 'South Africa', 'Aruba']","['Thriller', 'Action/Adventure', 'Action Thrillers', 'Action', 'Drama']",2006,2006,15000000.0,
1122030,/m/047ytl,Midnight Run,1988-07-11,81600000.0,126.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Buddy film', 'Action/Adventure', 'Comedy', 'Action', 'Airplanes and airports']",1988,1988,30000000.0,51600000.0
230839,/m/01hl5g,Mickey's Christmas Carol,1983,,,['English Language'],['United States of America'],"['Short Film', ""Children's/Family""]",1983,1983,3000000.0,
35119673,/m/0j654v3,Superman vs. The Elite,2012-06-12,,76.0,"['French Language', 'English Language', 'Spanish Language']",['United States of America'],"['Science Fiction', 'Superhero movie', 'Animation']",2012,2012,3500000.0,
32165121,/m/0djb3rk,Deep Space,1988,,91.0,[],"['United States of America', 'France', 'Netherlands']","['Science Fiction', 'Horror']",1988,1988,1500000.0,
217800,/m/01fx4k,Women in Love,1969-09,,131.0,['English Language'],['United Kingdom'],"['Romance Film', 'Erotic Drama', 'Drama', 'Period piece']",1969,1969,1250000.0,
3947481,/m/0b83jp,The Great Debaters,2007-12-11,30236407.0,126.0,['English Language'],['United States of America'],"['Period piece', 'Biography', 'Drama', 'Inspirational Drama']",2007,2007,15000000.0,15236407.0
4052442,/m/0bfplj,Sunset,1988-04-29,4594452.0,102.0,"['English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Parody', 'Buddy film', 'Action/Adventure', 'Mystery', 'Western', 'Comedy', 'Crime Thriller']",1988,1988,16000000.0,-11405548.0
31306731,/m/0gjcrrw,I Don't Know How She Does It,2011-09-15,30551495.0,89.0,['English Language'],['United States of America'],"['Drama', 'Comedy']",2011,2011,24000000.0,6551495.0
8829625,/m/0dkhyx,Rocket Man,1997-10-10,15448043.0,94.0,['English Language'],['United States of America'],"['Family Film', 'Slapstick', 'Science Fiction', 'Comedy']",1997,1997,16000000.0,-551957.0
30181713,/m/0g4r6wn,Arctic Blast,2010-08-04,,92.0,[],"['Australia', 'Canada', 'New Zealand']","['Disaster', 'Action/Adventure', 'World cinema']",2010,2010,5000000.0,
837494,/m/03fr7b,Boiler Room,2000-02-18,28780255.0,120.0,"['Russian Language', 'English Language']",['United States of America'],['Drama'],2000,2000,26000000.0,2780255.0
367085,/m/0202hr,Atlantis: The Lost Empire,2001-06-03,186053725.0,95.0,['English Language'],['United States of America'],"['Science Fiction', 'Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Animation', 'Family Film']",2001,2001,120000000.0,66053725.0
99545,/m/0pdp8,This Is Spinal Tap,1984-03-02,4736202.0,82.0,['English Language'],['United States of America'],"['Parody', 'Mockumentary', 'Indie', 'Cult', 'Musical', 'Satire', 'Comedy']",1984,1984,2500000.0,2236202.0
30063738,/m/0crz6lg,The Cherry Orchard,1999-11-13,,137.0,"['French Language', 'English Language']","['France', 'Cyprus', 'Greece']","['Period piece', 'Drama', 'World cinema', 'Film adaptation']",1999,1999,5.0,
1419414,/m/04__tq,Veronica Guerin,2003-07-08,9439660.0,98.0,['English Language'],"['United States of America', 'Ireland', 'United Kingdom']","['Crime Fiction', 'Biography', 'Gangster Film', 'Drama', 'Biopic [feature]', 'Crime Thriller', 'Biographical film']",2003,2003,17000000.0,-7560340.0
31844762,/m/0gtwv7y,Screwed,2011-06-03,,,[],[],['Drama'],2011,2011,3.0,
213472,/m/01f8hf,Aliens,1986-07-18,131060248.0,137.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Stop motion', 'Sci-Fi Horror', 'Creature Film', 'Action/Adventure', 'Action']",1986,1986,18500000.0,112560248.0
407628,/m/024mxd,Superman IV: The Quest For Peace,1987-07-24,15681020.0,90.0,"['French Language', 'Italian Language', 'English Language', 'Russian Language']","['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",1987,1987,17000000.0,-1318980.0
607735,/m/02v_r6,Cocktail,1988-07-29,171504781.0,103.0,['English Language'],['United States of America'],"['Drama', 'Romantic drama', 'Romance Film', 'Buddy film']",1988,1988,20000000.0,151504781.0
2380254,/m/077vj_,Shooting Fish,1997,,93.0,['English Language'],['United Kingdom'],"['Romantic comedy', 'Buddy film', 'Action/Adventure', 'Comedy', 'Crime Comedy', 'Romance Film', 'Action']",1997,1997,3000000.0,
18436536,/m/047vnkj,2012,2009-11-11,769679473.0,158.0,"['Tibetan languages', 'Italian Language', 'Russian Language', 'French Language', 'Standard Mandarin', 'English Language', 'Latin Language', 'Portuguese Language', 'Hindi Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Doomsday film', 'Action/Adventure', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Dystopia', 'Disaster', 'Action', 'Natural disaster']",2009,2009,200000000.0,569679473.0
1483207,/m/055007,The Train,1964-09-22,,140.0,"['German Language', 'English Language']","['France', 'United States of America', 'Italy']","['Thriller', 'Action', 'War film']",1964,1964,5800000.0,
907949,/m/02v8kmz,Bulworth,1998-05-15,29202884.0,108.0,['English Language'],['United States of America'],"['Parody', 'Media Satire', 'Americana', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Romance Film', 'Political drama']",1998,1998,30000000.0,-797116.0
598868,/m/02v1cp,Mad Max Beyond Thunderdome,1985-07-10,36230219.0,107.0,['English Language'],"['United States of America', 'Australia', 'New Zealand']","['Science Fiction', 'Indie', 'World cinema', 'Doomsday film', 'Apocalyptic and post-apocalyptic fiction', 'Action']",1985,1985,12305523.0,23924696.0
1134155,/m/049645,The Misfits,1961-02-01,,124.0,['English Language'],['United States of America'],"['Black-and-white', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1961,1961,4000000.0,
1891471,/m/0644d7,Another State of Mind,1984,,78.0,"['Japanese Language', 'English Language']",['United States of America'],"['Biographical film', 'Documentary']",1984,1984,130000.0,
33442692,/m/0h95ky3,The Last Stand,2013-01-17,,,['English Language'],['United States of America'],"['Thriller', 'Action']",2013,2013,30000000.0,
962502,/m/03tr5v,55 Days at Peking,1963-05-29,,150.0,['English Language'],['United States of America'],"['Adventure', 'Costume Adventure', 'Historical fiction', 'Epic', 'Period piece', 'Drama', 'War film', 'Historical Epic', 'Action', 'Political drama']",1963,1963,17000000.0,
73401,/m/0jq9t,City Lights,1931,5019181.0,87.0,['English Language'],['United States of America'],"['Romantic comedy', 'Silent film', 'Black-and-white', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1931,1931,1500000.0,3519181.0
3079162,/m/08pz9v,Nanny McPhee,2005-10-21,122489822.0,99.0,['English Language'],"['United States of America', 'France', 'United Kingdom']","['Family Film', 'Fantasy Comedy', 'Fantasy', 'Comedy']",2005,2005,25000000.0,97489822.0
13365759,/m/03c30kb,Android Apocalypse,2006-06-24,,95.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Television movie']",2006,2006,1000000.0,
1467021,/m/053tj7,Inside Deep Throat,2005-02-11,691880.0,88.0,['English Language'],['United States of America'],"['Film & Television History', 'Biography', 'Indie', 'Film', 'Documentary']",2005,2005,2000000.0,-1308120.0
5734461,/m/0f1x1z,Wrong Turn 2: Dead End,2007-08-25,9000000.0,96.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Action', 'Horror', 'Slasher']",2007,2007,4000000.0,5000000.0
286544,/m/01q2nx,Deep Impact,1998-05-08,349464665.0,121.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Doomsday film', 'Action/Adventure', 'Drama', 'Disaster', 'Action']",1998,1998,75000000.0,274464665.0
33474657,/m/0gwrh1q,Act of Valor,2012-02-17,80419713.0,110.0,['English Language'],['United States of America'],"['Thriller', 'Action', 'Adventure']",2012,2012,12000000.0,68419713.0
2918925,/m/08ckv_,Shriek If You Know What I Did Last Friday the Thirteenth,2000,,86.0,['English Language'],['United States of America'],"['Parody', 'Comedy']",2000,2000,5000000.0,
1475272,/m/054g23,Bad Boy Bubby,1993,,113.0,['English Language'],"['Italy', 'Australia']","['Crime Fiction', 'Black comedy', 'Drama', 'Comedy', 'World cinema']",1993,1993,750000.0,
26779277,/m/0c3xd8d,Artois the Goat,2009,,109.0,[],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Indie', 'Comedy']",2009,2009,50000.0,
67411,/m/0hqnw,Above the Law,1988-04-08,18869631.0,99.0,"['English Language', 'Spanish Language']","['United States of America', 'Hong Kong']","['Thriller', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Chinese Movies']",1988,1988,7500000.0,11369631.0
2706589,/m/07z6xs,The Black Dahlia,2006-08-09,49332692.0,121.0,"['German Language', 'English Language']","['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Mystery', 'Period piece', 'Drama', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Film noir', 'Neo-noir']",2006,2006,50000000.0,-667308.0
1939585,/m/067l_r,Drowning Mona,2000-01-02,15906764.0,96.0,['English Language'],['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Mystery', 'Comedy', 'Black comedy', 'Whodunit']",2000,2000,16000000.0,-93236.0
933060,/m/03r8dw,One Hour Photo,2002-08-23,52223306.0,98.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",2002,2002,12000000.0,40223306.0
5534322,/m/0drb39,Goodbye Bafana,2007,,117.0,"['Xhosa Language', 'English Language']","['Belgium', 'Luxembourg', 'France', 'Italy', 'United Kingdom', 'Germany', 'South Africa']","['Social problem film', 'World cinema', 'Docudrama', 'Drama', 'Film adaptation', 'Biographical film', 'Political drama']",2007,2007,30000000.0,
2293612,/m/071j0p,The Tingler,1959,,82.0,[],['United States of America'],"['Thriller', 'Horror', 'Creature Film']",1959,1959,250000.0,
23063745,/m/064lp15,My Girlfriend's Boyfriend,2010-04-24,,84.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2010,2010,1400000.0,
289253,/m/01qd2t,Grease 2,1982-06-11,15171476.0,115.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Teen']",1982,1982,13200000.0,1971476.0
3116944,/m/08sj7j,Trapped,2002-09-20,13414416.0,105.0,['English Language'],"['United States of America', 'Germany']","['Thriller', 'Psychological thriller', 'Action/Adventure', 'Suspense', 'Crime Thriller', 'Action']",2002,2002,30000000.0,-16585584.0
203841,/m/01cycq,Starship Troopers,1997-11-04,121214377.0,129.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Political satire', 'Satire', 'War film', 'Action']",1997,1997,105000000.0,16214377.0
515217,/m/02kg37,Earthquake,1974-11-15,79666653.0,129.0,['English Language'],['United States of America'],"['Disaster', 'Action/Adventure', 'Action', 'Natural disaster', 'Doomsday film']",1974,1974,7000000.0,72666653.0
20313018,/m/04jhpdr,Unthinkable,2010-05-26,5483534.0,97.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Suspense', 'Political thriller']",2010,2010,15000000.0,-9516466.0
518687,/m/02ktq2,The Raven,1963-01-25,1499275.0,85.0,['English Language'],['United States of America'],"['Costume drama', 'Horror', 'B-movie', 'Comedy']",1963,1963,350000.0,1149275.0
1282851,/m/04px_r,Hell's Angels,1930,8000000.0,129.0,['English Language'],['United States of America'],"['Airplanes and airports', 'Pre-Code', 'War film', 'Drama', 'Action', 'Combat Films']",1930,1930,3950000.0,4050000.0
15365850,/m/02x3y41,Green Zone,2010-02-26,94882549.0,115.0,"['Arabic Language', 'English Language']","['United States of America', 'Spain', 'United Kingdom', 'France']","['Thriller', 'Action/Adventure', 'Action', 'Drama', 'War film']",2010,2010,100000000.0,-5117451.0
706863,/m/034fgm,Bordello of Blood,1996-08-16,5781045.0,87.0,['English Language'],['United States of America'],"['Black comedy', 'Horror', 'Comedy']",1996,1996,15000000.0,-9218955.0
1220079,/m/04jj48,Von Ryan's Express,1965-06-23,,116.0,"['Italian Language', 'German Language', 'English Language']",['United States of America'],"['Action/Adventure', 'Period piece', 'Drama', 'Escape Film', 'War film', 'Action']",1965,1965,5760000.0,
585172,/m/02slnt,Go,1999-04-09,28451622.0,101.0,['English Language'],['United States of America'],"['Crime Fiction', 'Black comedy', 'Coming of age', 'Comedy', 'Thriller']",1999,1999,6500000.0,21951622.0
18176714,/m/04ctp78,Girl Play,2004,,80.0,['English Language'],['United States of America'],"['LGBT', 'Romantic comedy', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Romance Film']",2004,2004,1000000.0,
497081,/m/02hhfl,La Haine,1995-05-31,309811.0,98.0,['French Language'],['France'],"['Drama', 'World cinema', 'Black-and-white']",1995,1995,3000000.0,-2690189.0
397310,/m/023g6w,Dogville,2003-05-19,16680836.0,138.0,['English Language'],"['Denmark', 'Sweden', 'Norway', 'France', 'United Kingdom', 'Germany', 'Finland', 'Netherlands']","['Thriller', 'Mystery', 'Drama']",2003,2003,10000000.0,6680836.0
213275,/m/01f7kl,Back to the Future Part III,1990-05-25,244527583.0,118.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Western', 'Comedy', 'Family Film', 'Hybrid Western']",1990,1990,40000000.0,204527583.0
30623977,/m/0g9xnr0,Gabbar Singh,2012-05-11,,152.0,['Telugu language'],[],"['Comedy film', 'Action']",2012,2012,7000000.0,
4102452,/m/0bj2cm,Devdas,2002-05-23,,185.0,"['Hindi Language', 'Urdu Language', 'Bengali Language']",['India'],"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",2002,2002,12500000.0,
255049,/m/01lt24,I Know What You Did Last Summer,1997-10-17,125586134.0,100.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Horror', 'Slasher', 'Teen']",1997,1997,17000000.0,108586134.0
4894893,/m/0cs__t,Carnosaur,1993-05-14,1753979.0,82.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'B-movie', 'Sci-Fi Horror', 'Creature Film', 'Horror']",1993,1993,1000000.0,753979.0
604150,/m/02vnh1,The Doors,1991-03-01,34416893.0,135.0,['English Language'],['United States of America'],"['Biography', 'Period piece', 'Musical', 'Drama', 'Biopic [feature]', 'Biographical film', 'Musical Drama']",1991,1991,38000000.0,-3583107.0
1458772,/m/05353r,Muppets from Space,1999,22323612.0,88.0,['English Language'],"['United States of America', 'United Kingdom']","['Adventure', ""Children's/Family"", 'Fantasy', 'Comedy', 'Family Film', ""Children's Fantasy""]",1999,1999,24000000.0,-1676388.0
236691,/m/01jc6q,Cabaret,1972-02-13,42765000.0,119.0,"['French Language', 'Hebrew Language', 'English Language', 'German Language']",['United States of America'],"['LGBT', 'Musical', 'Drama', 'New Hollywood', 'Film adaptation']",1972,1972,6000000.0,36765000.0
1641890,/m/05jzt3,Walk the Line,2005-09-04,186438883.0,135.0,"['Russian Language', 'English Language']","['United States of America', 'Germany']","['Biography', 'Period piece', 'Musical', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Musical Drama']",2005,2005,28000000.0,158438883.0
21755178,/m/05m_j5x,Green Lantern: First Flight,2009-07-28,6049797.0,77.0,"['English Language', 'Spanish Language']",['United States of America'],"['Science Fiction', 'Adventure', 'Superhero movie', 'Superhero', 'Animation', 'Action/Adventure', 'Fantasy', 'Action']",2009,2009,3500000.0,2549797.0
3490551,/m/09gb_0,The Skeleton Dance,1929,,6.0,['English Language'],['United States of America'],"['Short Film', 'Black-and-white', 'Animation']",1929,1929,5485.0,
5283093,/m/0dcgs9,From Beyond,1986-06-05,1261000.0,85.0,['English Language'],['United States of America'],"['Monster movie', 'Science Fiction', 'Horror', 'Cult', 'Drama', 'Horror Comedy', 'Film adaptation']",1986,1986,4500000.0,-3239000.0
